ToiletID,URL,Name,Address1,Town,State,Postcode,AddressNote,Male,Female,Unisex,DumpPoint,FacilityType,ToiletType,AccessLimited,PaymentRequired,KeyRequired,AccessNote,Parking,ParkingNote,AccessibleMale,AccessibleFemale,AccessibleUnisex,AccessibleNote,MLAK,ParkingAccessible,AccessibleParkingNote,Ambulant,LHTransfer,RHTransfer,AdultChange,IsOpen,OpeningHoursSchedule,OpeningHoursNote,BabyChange,Showers,DrinkingWater,SharpsDisposal,SanitaryDisposal,IconURL,IconAltText,Notes,Status,Latitude,Longitude
1,https://toiletmap.gov.au/toilet/1,Sandy Beach Reserve,West Road,Bassendean,Western Australia,6054,,TRUE,TRUE,FALSE,FALSE,Park or reserve,,FALSE,FALSE,FALSE,,FALSE,,TRUE,TRUE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,AllHours,,,FALSE,TRUE,FALSE,TRUE,FALSE,https://toiletmap.gov.au/images/icons/mfa.png,"Male and Female, or Unisex (Accessible)",,Verified,-31.921836,115.9502062
2,https://toiletmap.gov.au/toilet/2,Point Reserve,North Road,Bassendean,Western Australia,6054,,TRUE,TRUE,FALSE,FALSE,Park or reserve,,FALSE,FALSE,FALSE,,FALSE,,TRUE,TRUE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,DaylightHours,,,FALSE,FALSE,FALSE,FALSE,FALSE,https://toiletmap.gov.au/images/icons/mfa.png,"Male and Female, or Unisex (Accessible)",,Verified,-31.9044101,115.9609911
3,https://toiletmap.gov.au/toilet/3,Success Hill Reserve,Off Seventh Avenue,Bassendean,Western Australia,6054,,TRUE,TRUE,FALSE,FALSE,Park or reserve,,FALSE,FALSE,FALSE,,TRUE,,TRUE,TRUE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,DaylightHours,,,TRUE,TRUE,TRUE,TRUE,FALSE,https://toiletmap.gov.au/images/icons/mfa.png,"Male and Female, or Unisex (Accessible)",,Verified,-31.89628865,115.955781
4,https://toiletmap.gov.au/toilet/4,Jubilee Reserve,Robinson Road,Eden Hill,Western Australia,6054,,TRUE,TRUE,FALSE,FALSE,Park or reserve,Sewerage,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,DaylightHours,,,FALSE,FALSE,FALSE,TRUE,FALSE,https://toiletmap.gov.au/images/icons/mf.png,"Male and Female, or Unisex",,Verified,-31.891474,115.9401637
5,https://toiletmap.gov.au/toilet/5,Ashfield Reserve,Guildford Road,Ashfield,Western Australia,6054,,TRUE,TRUE,FALSE,FALSE,Park or reserve,,FALSE,FALSE,FALSE,,TRUE,,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,DaylightHours,,,FALSE,FALSE,FALSE,TRUE,FALSE,https://toiletmap.gov.au/images/icons/mf.png,"Male and Female, or Unisex",,Verified,-31.91343349,115.9364772
6,https://toiletmap.gov.au/toilet/6,Old Perth Road & James Street,Corner of Old Perth Road & James Street,Bassendean,Western Australia,6054,,TRUE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,FALSE,,TRUE,TRUE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,DaylightHours,,,FALSE,FALSE,FALSE,FALSE,FALSE,https://toiletmap.gov.au/images/icons/mfa.png,"Male and Female, or Unisex (Accessible)",,Verified,-31.90444241,115.9500197
7,https://toiletmap.gov.au/toilet/7,Mary Crescent Reserve,Mary Crescent,Eden Hill,Western Australia,6054,,TRUE,TRUE,FALSE,FALSE,Park or reserve,,FALSE,FALSE,FALSE,,TRUE,,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,DaylightHours,,,TRUE,FALSE,FALSE,FALSE,FALSE,https://toiletmap.gov.au/images/icons/mf.png,"Male and Female, or Unisex",,Verified,-31.89036599,115.9480897
9,https://toiletmap.gov.au/toilet/9,Bassendean Oval 3,Old Perth Road,Bassendean,Western Australia,6054,,TRUE,TRUE,FALSE,FALSE,Sporting facility,,FALSE,FALSE,FALSE,,FALSE,,TRUE,TRUE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,Variable,,,FALSE,FALSE,FALSE,FALSE,FALSE,https://toiletmap.gov.au/images/icons/mfa.png,"Male and Female, or Unisex (Accessible)",,Verified,-31.90371581,115.9564902
15,https://toiletmap.gov.au/toilet/15,"Apex Park, Moranbah Access Road",Goonyella Road,Moranbah,Queensland,4744,,TRUE,TRUE,FALSE,FALSE,Park or reserve,Sewerage,FALSE,FALSE,FALSE,,TRUE,,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,AllHours,,,FALSE,FALSE,FALSE,FALSE,FALSE,https://toiletmap.gov.au/images/icons/mf.png,"Male and Female, or Unisex",,Verified,-22.01444418,148.0452418
16,https://toiletmap.gov.au/toilet/16,"Lions Park, Belyando Avenue",12 Belyando Avenue,Moranbah,Queensland,4744,,TRUE,TRUE,FALSE,FALSE,Park or reserve,Sewerage,FALSE,FALSE,FALSE,,TRUE,"Parking is available on Belyando Avenue, then a short walk into the park to access the toilet",FALSE,FALSE,FALSE,,FALSE,FALSE,"Parking is available on Belyando Avenue, then a short walk into the park to access the toilet",FALSE,FALSE,FALSE,FALSE,AllHours,,,FALSE,FALSE,FALSE,FALSE,FALSE,https://toiletmap.gov.au/images/icons/mf.png,"Male and Female, or Unisex",,Verified,-21.9993408,148.0439733
17,https://toiletmap.gov.au/toilet/17,Parella Street,Parella Street,Moranbah,Queensland,4744,,FALSE,FALSE,FALSE,FALSE,Park or reserve,Sewerage,FALSE,FALSE,FALSE,,TRUE,,TRUE,TRUE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,AllHours,,,FALSE,TRUE,FALSE,FALSE,FALSE,https://toiletmap.gov.au/images/icons/mfa.png,"Male and Female, or Unisex (Accessible)",,Verified,-22.0001525,148.0486159
18,https://toiletmap.gov.au/toilet/18,Nolan Park,Yeates Street,Moranbah,Queensland,4744,,FALSE,FALSE,TRUE,FALSE,Park or reserve,Sewerage,FALSE,FALSE,FALSE,,TRUE,On street parking available,FALSE,FALSE,FALSE,,FALSE,FALSE,On street parking available,FALSE,FALSE,FALSE,FALSE,AllHours,,,FALSE,FALSE,FALSE,FALSE,FALSE,https://toiletmap.gov.au/images/icons/mf.png,"Male and Female, or Unisex",,Verified,-22.00330089,148.0661184
20,https://toiletmap.gov.au/toilet/20,Binda Park,Grosvenor Drive,Moranbah,Queensland,4744,"Toilet is located at the far end of the park, near Grosvenor Drive",FALSE,FALSE,FALSE,FALSE,Park or reserve,Sewerage,FALSE,FALSE,FALSE,,TRUE,"Parking is available at the other end of the park from Isaac Way, heading towards Goonyella Road",FALSE,FALSE,TRUE,,FALSE,FALSE,"Parking is available at the other end of the park from Isaac Way, heading towards Goonyella Road",FALSE,FALSE,FALSE,FALSE,AllHours,Mon-Fri 7am-3pm,,TRUE,FALSE,FALSE,FALSE,FALSE,https://toiletmap.gov.au/images/icons/mfa.png,"Male and Female, or Unisex (Accessible)",,Verified,-22.00475579,148.0368824
21,https://toiletmap.gov.au/toilet/21,"Samson Street, Spring Park",Samson Street,Clermont,Queensland,4721,,TRUE,TRUE,FALSE,FALSE,Park or reserve,Sewerage,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,AllHours,,,FALSE,FALSE,FALSE,FALSE,FALSE,https://toiletmap.gov.au/images/icons/mf.png,"Male and Female, or Unisex",,Verified,-22.83395213,147.6281099
22,https://toiletmap.gov.au/toilet/22,"Copperfield Road, Lions Park",Copperfield Road,Clermont,Queensland,4721,,TRUE,TRUE,FALSE,FALSE,Park or reserve,Sewerage,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,AllHours,,,FALSE,FALSE,FALSE,FALSE,FALSE,https://toiletmap.gov.au/images/icons/mf.png,"Male and Female, or Unisex",,Verified,-22.83004599,147.6280868
23,https://toiletmap.gov.au/toilet/23,Drummond Street,Drummond Street,Clermont,Queensland,4721,,TRUE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,AllHours,,,FALSE,FALSE,FALSE,FALSE,FALSE,https://toiletmap.gov.au/images/icons/mf.png,"Male and Female, or Unisex",,Verified,-22.81719492,147.6423012
24,https://toiletmap.gov.au/toilet/24,"Lime Street, Centenary Park",Lime Street,Clermont,Queensland,4721,,TRUE,TRUE,FALSE,FALSE,Park or reserve,Sewerage,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,AllHours,,,FALSE,FALSE,FALSE,FALSE,FALSE,https://toiletmap.gov.au/images/icons/mf.png,"Male and Female, or Unisex",,Verified,-22.8183737,147.6417002
25,https://toiletmap.gov.au/toilet/25,Capella Street,Capella Street,Clermont,Queensland,4721,,TRUE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,AllHours,,,FALSE,FALSE,FALSE,FALSE,FALSE,https://toiletmap.gov.au/images/icons/mf.png,"Male and Female, or Unisex",,Verified,-22.82389777,147.6410069
26,https://toiletmap.gov.au/toilet/26,East Palmerston,Palmerston Highway,East Palmerston,Queensland,4860,,TRUE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,AllHours,,,FALSE,FALSE,FALSE,FALSE,FALSE,https://toiletmap.gov.au/images/icons/mf.png,"Male and Female, or Unisex",,Verified,-17.60413393,145.8481593
27,https://toiletmap.gov.au/toilet/27,Sam Brischetto Park,Bon Villa Avenue,Hudson,Queensland,4860,,TRUE,TRUE,FALSE,FALSE,Park or reserve,,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,AllHours,,,FALSE,FALSE,FALSE,FALSE,FALSE,https://toiletmap.gov.au/images/icons/mf.png,"Male and Female, or Unisex",,Verified,-17.52168719,145.9889661
28,https://toiletmap.gov.au/toilet/28,Fred Drew Park,Palmerston Drive,Hudson,Queensland,4860,,TRUE,TRUE,FALSE,FALSE,Park or reserve,,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,AllHours,,,FALSE,FALSE,FALSE,FALSE,FALSE,https://toiletmap.gov.au/images/icons/mf.png,"Male and Female, or Unisex",,Verified,-17.51502477,145.9937873
29,https://toiletmap.gov.au/toilet/29,Anzac Park,Edith Street,Innisfail,Queensland,4860,,TRUE,TRUE,FALSE,FALSE,Park or reserve,,FALSE,FALSE,FALSE,,FALSE,,TRUE,TRUE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,AllHours,,,FALSE,FALSE,FALSE,FALSE,FALSE,https://toiletmap.gov.au/images/icons/mfa.png,"Male and Female, or Unisex (Accessible)",,Verified,-17.52406506,146.0278857
30,https://toiletmap.gov.au/toilet/30,Jack Fossey Park,Benwell Street,Innisfail,Queensland,4860,,TRUE,TRUE,FALSE,FALSE,Park or reserve,,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,AllHours,,,FALSE,FALSE,FALSE,FALSE,FALSE,https://toiletmap.gov.au/images/icons/mf.png,"Male and Female, or Unisex",,Verified,-17.52355834,146.0325387
31,https://toiletmap.gov.au/toilet/31,Fitzgerald Park,Esplanade,Innisfail,Queensland,4860,,TRUE,TRUE,FALSE,FALSE,Park or reserve,,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,AllHours,,,FALSE,FALSE,FALSE,FALSE,FALSE,https://toiletmap.gov.au/images/icons/mf.png,"Male and Female, or Unisex",,Verified,-17.51981571,146.0310243
33,https://toiletmap.gov.au/toilet/33,Warrina Lakes,Emily Street,Innisfail,Queensland,4860,,TRUE,TRUE,FALSE,FALSE,Park or reserve,,FALSE,FALSE,FALSE,,FALSE,,TRUE,TRUE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,Variable,10am-6pm,,FALSE,FALSE,FALSE,FALSE,FALSE,https://toiletmap.gov.au/images/icons/mfa.png,"Male and Female, or Unisex (Accessible)",,Verified,-17.51839405,146.0246337
34,https://toiletmap.gov.au/toilet/34,Callandar Park 2,Ernest Street,Innisfail,Queensland,4860,,TRUE,TRUE,FALSE,FALSE,Park or reserve,,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,AllHours,,,FALSE,FALSE,FALSE,FALSE,FALSE,https://toiletmap.gov.au/images/icons/mf.png,"Male and Female, or Unisex",,Verified,-17.51664911,146.0269338
35,https://toiletmap.gov.au/toilet/35,Coconuts,Esplanade,Coconuts,Queensland,4860,,TRUE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,AllHours,,,FALSE,FALSE,FALSE,FALSE,FALSE,https://toiletmap.gov.au/images/icons/mf.png,"Male and Female, or Unisex",,Verified,-17.50743895,146.0644049
36,https://toiletmap.gov.au/toilet/36,Flying Fish Point 2,"Esplanade, Scheu Park",Flying Fish Point,Queensland,4860,,TRUE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,AllHours,,,FALSE,FALSE,FALSE,FALSE,FALSE,https://toiletmap.gov.au/images/icons/mf.png,"Male and Female, or Unisex",,Verified,-17.50206605,146.0762983
37,https://toiletmap.gov.au/toilet/37,Corso,The Corso,Innisfail,Queensland,4860,,TRUE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,AllHours,,,FALSE,FALSE,FALSE,FALSE,FALSE,https://toiletmap.gov.au/images/icons/mf.png,"Male and Female, or Unisex",,Verified,-17.52523492,146.034905
38,https://toiletmap.gov.au/toilet/38,Wrights Park,Sherwood Street,East Innisfail,Queensland,4860,,TRUE,TRUE,FALSE,FALSE,Park or reserve,,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,AllHours,,,FALSE,FALSE,FALSE,FALSE,FALSE,https://toiletmap.gov.au/images/icons/mf.png,"Male and Female, or Unisex",,Verified,-17.52870492,146.039882
39,https://toiletmap.gov.au/toilet/39,Castor Park,Castor Street,Mourilyan Harbour,Queensland,4858,,TRUE,TRUE,FALSE,FALSE,Park or reserve,,FALSE,FALSE,FALSE,,FALSE,,TRUE,TRUE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,AllHours,,,FALSE,FALSE,FALSE,FALSE,FALSE,https://toiletmap.gov.au/images/icons/mfa.png,"Male and Female, or Unisex (Accessible)",,Verified,-17.58434935,146.0404424
40,https://toiletmap.gov.au/toilet/40,Wangan Sports Ground,Cheshire Street,Wangan,Queensland,4871,,TRUE,TRUE,FALSE,FALSE,Sporting facility,,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,Variable,8am-5pm,,FALSE,FALSE,FALSE,FALSE,FALSE,https://toiletmap.gov.au/images/icons/mf.png,"Male and Female, or Unisex",,Verified,-17.57451729,146.0085622
41,https://toiletmap.gov.au/toilet/41,South Johnstone,Enright Street,South Johnstone,Queensland,4859,,TRUE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,AllHours,,,FALSE,FALSE,FALSE,FALSE,FALSE,https://toiletmap.gov.au/images/icons/mf.png,"Male and Female, or Unisex",,Verified,-17.59462436,145.9983923
42,https://toiletmap.gov.au/toilet/42,Mena Creek Road,Cane Cutter Way,Germantown,Queensland,4871,,TRUE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,AllHours,,,FALSE,FALSE,FALSE,FALSE,FALSE,https://toiletmap.gov.au/images/icons/mf.png,"Male and Female, or Unisex",,Verified,-17.65462056,145.9567305
43,https://toiletmap.gov.au/toilet/43,Japoonvale,Innisfail Japoon Rd,Japoonvale,Queensland,4856,,TRUE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,AllHours,,,FALSE,FALSE,FALSE,FALSE,FALSE,https://toiletmap.gov.au/images/icons/mf.png,"Male and Female, or Unisex",,Verified,-17.72507368,145.9314617
44,https://toiletmap.gov.au/toilet/44,Sharpe Park,Polich Road,Germantown,Queensland,4871,,TRUE,TRUE,FALSE,FALSE,Park or reserve,,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,AllHours,,,FALSE,FALSE,FALSE,FALSE,FALSE,https://toiletmap.gov.au/images/icons/mf.png,"Male and Female, or Unisex",,Verified,-17.66090163,145.962462
45,https://toiletmap.gov.au/toilet/45,Centenary Park,Silkwood - Japoon Road,Silkwood,Queensland,4856,,TRUE,TRUE,FALSE,FALSE,Park or reserve,,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,Variable,8am-5pm,,FALSE,FALSE,FALSE,FALSE,FALSE,https://toiletmap.gov.au/images/icons/mf.png,"Male and Female, or Unisex",,Verified,-17.74117696,146.0143938
47,https://toiletmap.gov.au/toilet/47,Kurrimine Beach,Robert Johnstone Parade,Kurrimine Beach,Queensland,4871,,TRUE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,AllHours,,,FALSE,FALSE,FALSE,FALSE,FALSE,https://toiletmap.gov.au/images/icons/mf.png,"Male and Female, or Unisex",,Verified,-17.77664389,146.1081736
48,https://toiletmap.gov.au/toilet/48,Cowley Beach,Barakaoan Road,Lower Cowley,Queensland,4871,,TRUE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,AllHours,,,FALSE,FALSE,FALSE,FALSE,FALSE,https://toiletmap.gov.au/images/icons/mf.png,"Male and Female, or Unisex",,Verified,-17.69528256,146.1117339
49,https://toiletmap.gov.au/toilet/49,Digger Creek,Bruce Highway,El Arish,Queensland,4855,,TRUE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,AllHours,,,FALSE,FALSE,FALSE,FALSE,FALSE,https://toiletmap.gov.au/images/icons/mf.png,"Male and Female, or Unisex",,Verified,-17.79452671,146.0123507
50,https://toiletmap.gov.au/toilet/50,Returned Services League Club,Royston Street,El Arish,Queensland,4855,,TRUE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,AllHours,,,FALSE,FALSE,FALSE,FALSE,FALSE,https://toiletmap.gov.au/images/icons/mf.png,"Male and Female, or Unisex",,Verified,-17.80691645,146.0044798
51,https://toiletmap.gov.au/toilet/51,Village Green,Central Avenue,Mission Beach,Queensland,4852,,TRUE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,FALSE,,TRUE,TRUE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,AllHours,,,FALSE,FALSE,FALSE,FALSE,FALSE,https://toiletmap.gov.au/images/icons/mfa.png,"Male and Female, or Unisex (Accessible)",,Verified,-17.8691984,146.106737
52,https://toiletmap.gov.au/toilet/52,Stinger Net,Seaview Street,Mission Beach,Queensland,4852,,TRUE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,FALSE,,TRUE,TRUE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,AllHours,,,FALSE,FALSE,FALSE,FALSE,FALSE,https://toiletmap.gov.au/images/icons/mfa.png,"Male and Female, or Unisex (Accessible)",,Verified,-17.871178,146.1066188
56,https://toiletmap.gov.au/toilet/56,Cutten Street,Cutten Street,Bingil Bay,Queensland,4852,,TRUE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,AllHours,,,FALSE,FALSE,FALSE,FALSE,FALSE,https://toiletmap.gov.au/images/icons/mf.png,"Male and Female, or Unisex",,Verified,-17.83093616,146.099498
57,https://toiletmap.gov.au/toilet/57,Camp Area,Bingil Bay Road,Bingil Bay,Queensland,4852,,TRUE,TRUE,FALSE,FALSE,Camping ground,,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,AllHours,,,FALSE,FALSE,FALSE,FALSE,FALSE,https://toiletmap.gov.au/images/icons/mf.png,"Male and Female, or Unisex",,Verified,-17.82990204,146.0997934
58,https://toiletmap.gov.au/toilet/58,Marc Park,Tully - Mission Beach Road,Mission Beach,Queensland,4852,,TRUE,TRUE,FALSE,FALSE,Park or reserve,,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,AllHours,,,FALSE,FALSE,FALSE,FALSE,FALSE,https://toiletmap.gov.au/images/icons/mf.png,"Male and Female, or Unisex",,Verified,-17.87259629,146.0922595
60,https://toiletmap.gov.au/toilet/60,Mourilyan Harbour,,Mourilyan Harbour,Queensland,4858,,TRUE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,FALSE,,TRUE,TRUE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,AllHours,,,FALSE,FALSE,FALSE,FALSE,FALSE,https://toiletmap.gov.au/images/icons/mfa.png,"Male and Female, or Unisex (Accessible)",,Verified,-17.59892284,146.1255684
61,https://toiletmap.gov.au/toilet/61,Innisfail Cemetery,Clare Street,Innisfail,Queensland,4860,,TRUE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,FALSE,,TRUE,TRUE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,AllHours,,,FALSE,FALSE,FALSE,FALSE,FALSE,https://toiletmap.gov.au/images/icons/mfa.png,"Male and Female, or Unisex (Accessible)",,Verified,-17.52896276,146.0285004
67,https://toiletmap.gov.au/toilet/67,Pickering Brook,251 Pickering Brook Road,Pickering Brook,Western Australia,6076,Located in between Pickering Brook Primary School and Bartons Mill Chapel Historic Site at the rear of the school car park,TRUE,TRUE,FALSE,FALSE,Other,Septic,FALSE,FALSE,FALSE,,TRUE,,TRUE,TRUE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,AllHours,,,TRUE,FALSE,TRUE,FALSE,FALSE,https://toiletmap.gov.au/images/icons/mfa.png,"Male and Female, or Unisex (Accessible)",Also 1 x Electric BBQ and Picnic Table,Verified,-32.03457275,116.131706
68,https://toiletmap.gov.au/toilet/68,Kalamunda Bus Station,20-22 Meade Street,Kalamunda,Western Australia,6076,Nestled neatly behind the Jack Healey Seniors Centre in Meade Street - the Dome is on one side and the bus station on the other,TRUE,TRUE,FALSE,FALSE,Bus station,Septic,FALSE,FALSE,FALSE,,TRUE,,TRUE,TRUE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,AllHours,,,FALSE,FALSE,TRUE,FALSE,FALSE,https://toiletmap.gov.au/images/icons/mfa.png,"Male and Female, or Unisex (Accessible)",,Verified,-31.97401111,116.057448
69,https://toiletmap.gov.au/toilet/69,Fleming Reserve,39 Sorensen Road,High Wycombe,Western Australia,6057,,TRUE,TRUE,FALSE,FALSE,Park or reserve,Sewerage,TRUE,FALSE,FALSE,,TRUE,,TRUE,TRUE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,AllHours,,,TRUE,FALSE,TRUE,FALSE,FALSE,https://toiletmap.gov.au/images/icons/mfa.png,"Male and Female, or Unisex (Accessible)","Also...Electric BBQ's, Picnic Tables,Skate Park",Verified,-31.94465565,115.9960381
70,https://toiletmap.gov.au/toilet/70,Gooseberry Hill,42 Ledger Road,Gooseberry Hill,Western Australia,6076,Located next to Goosberry Hill Hall adjacent to Gooseberry Hill Reserve,TRUE,TRUE,FALSE,FALSE,Park or reserve,Septic,FALSE,FALSE,FALSE,Drive up the driveway to Gooseberry Hill Hall - toilets are on left hand side,TRUE,,TRUE,TRUE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,AllHours,,,FALSE,FALSE,TRUE,FALSE,FALSE,https://toiletmap.gov.au/images/icons/mfa.png,"Male and Female, or Unisex (Accessible)",,Verified,-31.95626632,116.057863
71,https://toiletmap.gov.au/toilet/71,Hedley Jorgensen Park,Crescent Road,Kalamunda,Western Australia,6076,,TRUE,TRUE,FALSE,FALSE,Park or reserve,Septic,FALSE,FALSE,FALSE,,TRUE,,TRUE,TRUE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,AllHours,,,FALSE,FALSE,TRUE,FALSE,FALSE,https://toiletmap.gov.au/images/icons/mfa.png,"Male and Female, or Unisex (Accessible)",Located in former golf course which has been turned into an off leash dog exercise area - great location with BBQ facilities nearby,Verified,-31.97215644,116.064895
72,https://toiletmap.gov.au/toilet/72,Kalamunda Library,8 Williams Street,Kalamunda,Western Australia,6076,The toilets are located on the northern end of the Kalamunda Library in between Williams Road and Railway Road adjacent to the historic Kalamunda History Village,TRUE,TRUE,FALSE,FALSE,Food outlet,Septic,TRUE,FALSE,FALSE,,TRUE,,TRUE,TRUE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,Variable,May-Sep 6am-6pm; Oct-Apr 6am-9pm,Facilities open during Library hours,TRUE,FALSE,TRUE,FALSE,FALSE,https://toiletmap.gov.au/images/icons/mfa.png,"Male and Female, or Unisex (Accessible)",,Verified,-31.97100721,116.0597669
74,https://toiletmap.gov.au/toilet/74,Lesmurdie Falls,Falls Road,Lesmurdie,Western Australia,6076,,TRUE,TRUE,FALSE,FALSE,Park or reserve,Septic,FALSE,FALSE,FALSE,,TRUE,,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,AllHours,,,FALSE,FALSE,FALSE,FALSE,FALSE,https://toiletmap.gov.au/images/icons/mf.png,"Male and Female, or Unisex",,Verified,-31.99553312,116.0337223
